"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NTRK1",271.013919295542,1.65933975108783,0.251401364803936,6.6003609502356,4.10157928394548e-11,3.3578262404567e-08
"TNFSF10",285.713321684849,-1.89589169867694,0.288646480895511,-6.56821345195353,5.0922511070404e-11,4.00210199004519e-08
"MALT1",4152.94353422415,0.696831111540326,0.107378714055321,6.489471564926,8.61379615089442e-11,6.50937949126052e-08
"NewGene_9522",363.104520153417,-2.5203499756276,0.391625717991423,-6.43560894967271,1.2297927916012e-10,8.94924769236308e-08
"OLFML2A",1848.90569703673,1.71008160405491,0.269778166849147,6.3388435914873,2.31496096763819e-10,1.62444118186268e-07
"VCAM1",232.260237883587,2.25203047131513,0.362204628274468,6.21756403843797,5.04932113454338e-10,3.42100212591408e-07
"NewGene_394",19.8906917600884,3.65712904585354,0.596176129716707,6.1343097510317,8.55297289259104e-10,5.60162704645429e-07
"COL6A1",30756.1926419406,1.32421932068838,0.217789948626453,6.08025911682289,1.19988485030813e-09,7.60494759317875e-07
"NewGene_8058",34.1181919337422,2.62229066520738,0.434063875387807,6.04125524812343,1.52919839652213e-09,9.38927815464591e-07
"TENM2",4147.04467900871,0.462101658074499,0.0766935630611786,6.02529912068213,1.68797149303684e-09,1.00500799682388e-06
"COL14A1",663.26834143,2.35345479585907,0.3921959624795,6.00071143257138,1.96454855400741e-09,1.13527794085699e-06
"TNFAIP6",201.021882227301,3.28851712771243,0.553912748424512,5.93688651699373,2.90485584866515e-09,1.63070307755923e-06
"CSN1S1",150.773821843116,9.87398601263322,1.6779284273606,5.88462883852865,3.98948261159681e-09,2.17737095424039e-06
"MAPKAPK3",1109.18267013125,0.735800102926449,0.126843604922645,5.80084509089105,6.59815343586488e-09,3.50379780291549e-06
"SERPINE1",4263.01213786417,-1.2287951328498,0.213525611970464,-5.75479035751355,8.6749381655665e-09,4.48539960729081e-06
"CCNO",102.099062419787,1.34220370348123,0.237088772676428,5.66118626508324,1.50330143737926e-08,7.57355554913531e-06
"CAVIN2",259.925478951893,1.22426973428202,0.216719872669996,5.64908847167072,1.61300831433253e-08,7.92309684000136e-06
"CPA4",1577.93261728882,0.996500539085523,0.177103551749786,5.62665474091332,1.83737964254866e-08,8.80508176019418e-06
"TMEM235",48.0669684880215,1.69959136975453,0.306070892164873,5.55293369367185,2.80914652619168e-08,1.31414549872891e-05
"FGL2",149.211481920338,1.93505025402564,0.351718040115333,5.50170885005248,3.7612771326327e-08,1.71864123492947e-05
"NABP1",617.270043866497,1.50591980268013,0.276318040469598,5.44995107855007,5.03836774962014e-08,2.24986021692129e-05
"SERPINA3",9727.19402374519,-1.18083823216202,0.217047762726058,-5.44045336994504,5.31451493719601e-08,2.32043532191172e-05
"LIMA1",3262.50802628591,1.09727778790683,0.203139978916924,5.40158463024933,6.60547622191403e-08,2.82139993061232e-05
"BDH2",2018.86436436367,0.471690900126197,0.0875566160505364,5.38726736371292,7.15369789529372e-08,2.99055013290917e-05
"RGCC",393.270520878482,1.42363158862488,0.268460639207672,5.3029434513251,1.13950228044719e-07,4.56917159310741e-05
"PKD2",2118.95703594864,0.677771798106977,0.12779978172034,5.30338776000513,1.136731064849e-07,4.56917159310741e-05
"NewGene_13973",464.653521992235,-0.858559231718966,0.162400000413395,-5.28669476313716,1.24546201663655e-07,4.89416754057498e-05
"NewGene_6397",232.233818760863,1.59985508269296,0.303447517388533,5.27226288242957,1.3475187505357e-07,5.19138204127951e-05
