"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BLMH",2393.31656169554,0.0915494048057054,0.0712581598319058,1.28475679166661,0.198877285692958,0.863258235449273
"NewGene_15345",1.69205804127124,0.219238020573543,1.70885094203512,0.128295578731077,0.897915063854303,1
"NewGene_15343",823.777966127982,0.0605375618725041,0.118190543496603,0.51220309240937,0.608508879053297,0.983033274114169
"XXYLT1",1986.9372049575,-0.0427881959389741,0.0491847017089335,-0.869949282038695,0.38432812161983,0.930818348193443
"NewGene_10648",21.4325285374892,-0.229179516082104,0.35067974945973,-0.653529370986452,0.513415060796649,0.964181934152502
"NewGene_10649",8.27605968459491,0.275544982032873,0.613519349646561,0.449121909833179,0.653343715963852,0.987238344756303
"ACAD9",1158.95032724616,0.0208083460380028,0.062761476773017,0.33154646939329,0.740231746334356,0.996798404548845
"ACAD8",1040.06173371526,-0.0164633464091977,0.0464956062364613,-0.35408391763881,0.723275994213615,0.996323802278053
"NewGene_10642",2.79912679523351,-0.438744458727789,1.05987662427886,-0.413958048208027,0.678904830721631,0.992992013722715
"NewGene_10643",1.20092974623678,-0.833669487279345,2.185000438246,-0.381542022915368,0.702801095331587,0.993883535410361
"NewGene_10640",45.6184620981317,0.159296040805985,0.273843349616695,0.581704982169388,0.560765415080855,0.972654741945536
"NewGene_10641",1428.61630220623,0.0990719442413906,0.140535021178932,0.704962673433908,0.480833465467605,0.953304932746549
"NewGene_10644",31.1778528861314,0.311299154448485,0.295767030756431,1.05251472299779,0.292563459236221,0.904879226292045
"NewGene_11115",42.3418477755998,-0.248527388216975,0.186293229053189,-1.3340655990563,0.182182358782351,0.8591121235082
"NewGene_11114",4.5620824759886,0.794254751726465,1.03459137350686,0.767698989248527,0.442666036815298,0.946790698431138
"ACADM",1949.96229852416,0.0934762578567336,0.0781676289879802,1.19584358726177,0.231757602920069,0.879221055879431
"NewGene_11116",34.4380018103066,0.0858175557237761,0.23320045472335,0.367999092564305,0.712873910816393,0.995872864288843
"NewGene_11111",1.71616473652536,0.2999698105154,1.55895091224238,0.19241773949375,0.847414997922774,1
"NewGene_11110",2.08947833358077,1.27716485245126,1.48256258584287,0.861457630623505,0.388986047000776,0.931950733668112
"NewGene_11113",0.891123804237231,1.75022265576061,3.31168052869699,0.528499847915357,0.597152452603779,0.980958303552112
"NewGene_11119",13.9793355511158,0.0751312842545506,0.358488779141353,0.20957778492957,0.833997219638406,1
"NewGene_105",4.13799241873044,-0.0239131989295747,0.606529040440217,-0.0394263049832182,0.968550507866201,1
"ACADS",132.038019396714,-0.0270173965625381,0.154137712187738,-0.175280897705496,0.860858920826021,1
"KCNH3",83.302713709827,-0.225138665229803,0.243497957185693,-0.924601864557371,0.355173042812084,0.923610411274279
"ERMP1",1141.60844756335,-0.0811588920773208,0.064786176341674,-1.25271927840438,0.210307887459269,0.868700157979403
"NewGene_6186",1.89024712901552,-0.277644434816307,0.952121984804162,-0.291605948867376,0.77058792649717,0.996976727245269
"IFNA21",5.09644570828096,-0.530949630295992,0.674814411396291,-0.786808374760963,0.431394050243982,0.944001495553415
"NewGene_16699",1.14887411282385,-0.617429085575012,1.51863677428007,-0.406567979935631,0.68432531877348,0.992992013722715
"HLCS",1377.50013080854,-0.0864846361609762,0.0548805871431714,-1.57586936771206,0.115055911786844,0.835561841101005
"NewGene_16697",1.24441389808939,1.41960459215024,1.52766596112174,0.929263745006043,0.352752419185111,0.922272360651629
"NewGene_16695",1.24293575658318,1.41806090543417,1.79903450984326,0.788234409999016,0.430559605142155,0.943998083377123
"NewGene_16694",5.54498999272335,-0.562673587486066,0.644933139085728,-0.872452589866486,0.382961521436591,0.930818348193443
"NewGene_16693",1.95839252080135,-0.146649290232153,0.904042035049738,-0.162215123353291,0.871136450815085,1
"NewGene_16692",5.34831666538231,-0.43229062669802,0.532691605241934,-0.811521380183353,0.417066319934699,0.940732148394273
"NewGene_16691",9.2771618461613,0.209374635591243,0.422584897009036,0.495461709760928,0.620274244062364,0.984869835093278
"NewGene_16690",81.6656132427923,0.128274100938013,0.237805436460724,0.539407773207903,0.589605518639186,0.979412758813738
"NewGene_8779",2.38855043180855,0.513939350069128,0.800905350003621,0.64169798599398,0.521069297166787,0.965288516242406
"NewGene_8774",12.6680555177088,0.731147697679163,0.412890586763602,1.77080253490443,0.07659354427033,0.822762215331361
"NewGene_8775",22.1707790433492,0.334927726204306,0.341497331556109,0.980762352309263,0.326709947658828,0.913542455349589
"NewGene_8772",4.63062836966156,1.45445371683349,0.887245840000684,1.63929054525898,0.101152764168212,0.828055554755482
"NewGene_8773",35.008444641378,0.336116097548907,0.229711356423244,1.46321062564104,0.143409754184165,0.845053750698405
"NewGene_8770",480.686946156806,-0.194868862328803,0.120636599989535,-1.61533781908398,0.106237557911715,0.830360695248337
"NewGene_16860",30.7434564817995,-0.149555486037171,0.208164097524057,-0.718449952782502,0.472479895907129,0.951343080246449
"H1-0",9905.73943281704,0.116150509470034,0.148709257355024,0.781057692950076,0.434768563316257,0.944521507190028
"KRT4",2.59930903242671,-2.7131310277693,1.85911609889554,-1.45936610918549,0.144464368724926,0.84616335379123
"NPPC",39.3221746874622,0.0762376001328205,0.267775182858798,0.284707489763986,0.775868252031304,0.996976727245269
"NPPB",88.3017696783889,0.0176752522429982,0.287950773599329,0.0613828954930769,0.951054274089647,1
"NPPA",59.2283091168644,0.0685706438498748,0.207931092167249,0.329775807625346,0.741569368445466,0.996798404548845
"GLUL",9549.47206037315,-0.00802009443147313,0.0916984255385191,-0.0874616372568381,0.93030457757298,1
"GSTA3",68.1065749846811,0.743656622071181,0.555873823892293,1.33781550795828,0.180956585283004,0.8591121235082
"GSTA1",2.13700999700124,2.30544101571241,1.8367769454188,1.25515567987857,0.209422250944556,0.868307027257661
"TGDS",356.892669688514,0.0224914107564085,0.0807212549763003,0.278630588226261,0.780528335955899,0.996997151666215
"GSTA4",3515.92696802268,0.0856591987888436,0.0678169342182585,1.26309453201117,0.206555208860577,0.866393989786173
"SARM1",3616.12551223972,-0.114125675924641,0.0704747928340164,-1.61938292168425,0.105364899097915,0.829237955431368
"LOC124908047",41.8841012074387,-0.246475219976496,0.220850271508492,-1.11602860296696,0.264409891351665,0.889012785304235
"LOC124908046",28.8798648666708,-0.330963797481295,0.270000331548684,-1.22579033730416,0.220277584339333,0.871111014946717
"LOC124908045",4.11023580359992,-0.772149022034412,1.56816492586916,-0.492390187598697,0.622443534627976,0.985562356749438
"LOC124908044",25.717400546782,0.533867391506645,0.299768040449537,1.78093498795285,0.0749230720097685,0.822762215331361
"LOC124908048",97.9533118368465,0.441600467228631,0.214716198439116,2.05667048149537,0.039717933442073,0.804195014857434
"NewGene_17870",7.96541410358896,-0.258448978541109,0.447780576430647,-0.577177734240418,0.563819396644442,0.973810239661982
"NewGene_17872",0.428202709930574,-0.0087952406261524,4.22217735845612,-0.00208310544049918,0.998337923532551,1
"NewGene_17873",4.59052246888246,-0.552256190766458,1.04178369642128,-0.530106386444286,0.596038171376924,0.980810379222968
"NewGene_17874",106.605840610069,0.463001085190938,0.550037740840546,0.84176239340122,0.399920965941867,0.934911175197472
"SMPD4",1251.91456890161,-0.00207224676057542,0.0911917424848831,-0.022724061456759,0.981870382522627,1
"ALG14",182.276727681395,0.142953257690192,0.139663086946727,1.02355791222573,0.306044133080337,0.90742282567036
"ALG13",1654.00483534272,0.136824821453115,0.0385150014393049,3.55250723977604,0.000381578518230667,0.0747515023444502
"ALG12",988.066339363821,0.116055407751416,0.119528573226894,0.970942801526748,0.331576762594798,0.915415936907423
"ALG11",2116.90599537055,0.110811047805411,0.0654403961988041,1.69331260569959,0.0903959799478531,0.822762215331361
"ALG10",109.711092119159,0.0561378774948695,0.18491000493239,0.303595673556958,0.761435948103393,0.996798404548845
"ALDH6A1",1270.8488814039,0.059438637109771,0.121411541937387,0.489563316314887,0.624442940066905,0.985605193485164
"COL26A1",5104.0520260464,0.149954288032401,0.0598950087401603,2.50361910260236,0.0122930297236484,0.652702209129233
"NewGene_150",2.12028622127256,0.344107853992105,1.14512701206463,0.300497543387513,0.763797669988721,0.996798404548845
"NewGene_153",28.680193884613,0.314523115128481,0.340614740477697,0.92339842570341,0.355799611843144,0.924246819593229
"NewGene_152",2.14883616196502,-1.197726605582,1.02691771466023,-1.1663316237351,0.243480392067535,0.886245786624455
"MGLL",438.557320224833,-0.453392689315842,0.266905857947259,-1.69869890755801,0.0893759293924026,0.822762215331361
"FAM169A",1488.32273972647,-0.0442450607370936,0.132912786934235,-0.332887916638043,0.73921889089103,0.996798404548845
"STUM",822.063646456524,-0.0421345916945935,0.20660631912233,-0.203936606942045,0.838403037971344,1
"EMC9",149.034153144587,-0.3256190408424,0.245826629650042,-1.32458815103128,0.185307788027814,0.8591121235082
"NXN",2.27118419028784,-1.03293827731148,1.53983951171853,-0.670809048248587,0.502342182557952,0.960658375974412
"GARIN4",1.43064757503679,1.18179899378499,1.40440492215016,0.841494482927075,0.400070974493826,0.934911175197472
"GARIN2",3.2069981712375,-0.561825599762698,0.895287499492098,-0.627536517690044,0.530307606580867,0.967246266780973
"FAM162A",1338.48260007794,0.0492469647272053,0.118090563991273,0.417027093975472,0.676658590125397,0.991599744094844
"XCR1",1.45093564020682,-0.334547274649832,1.39841493345295,-0.23923319656189,0.810924762755089,0.999358799299433
"NewGene_10864",17.3787429782185,-0.442530521842551,0.278117061057767,-1.59116639647876,0.111572133166171,0.833471518542159
"NewGene_17254",281.183125361308,-0.136952679238616,0.186674312435545,-0.733645017634138,0.463165116547413,0.949900420257262
"NewGene_10865",29.7632140644559,-0.407538735008759,0.245150668207582,-1.66240107762494,0.0964323829918024,0.825084149843223
"FAIM",251.102722738694,0.0653941387896824,0.0973811998112961,0.671527347336059,0.501884643936624,0.960587920673804
"NewGene_17251",2.84619609712432,-1.14242903080352,1.19335690582956,-0.957323852757495,0.338403819553234,0.917801941898246
"NewGene_17252",0.557902716971619,-0.0408114733580287,4.21308189325933,-0.00968684549505779,0.992271136409754,1
"LYZL4",2.75480123847417,2.35272703036215,1.79301080797953,1.31216555967855,0.189464279512534,0.8591121235082
"MTHFD2",6983.61162019899,0.197210054177954,0.0760388485833999,2.59354340382538,0.00949925480940315,0.589538234732445
"ACIN1",6003.8801931682,-0.0580591977266363,0.0677262116734696,-0.857263329692186,0.391299369774041,0.931950733668112
"MTHFD1",1654.35034169458,0.00598880564125204,0.0801109276682189,0.0747564135826115,0.940408521652082,1
"ACADL",205.45625314954,-0.320049003568925,0.257018260628863,-1.24523838417488,0.213044137067787,0.869685303654101
"CLEC7A",14.1731451779179,-2.66771804437714,0.911630501959913,-2.92631503513959,0.00343003402715763,0.353087536957089
"NewGene_12338",0.419867119187217,2.13878141963254,4.21751501053401,0.507118863665106,0.612071419999099,0.98351814367955
"SCAP",3747.19878391457,-0.0246395416262888,0.0471423139128822,-0.522662966264703,0.601208814156359,0.981850185172107
"RSRP1",1271.15405914832,-0.0379157753112063,0.097876537220355,-0.387383701834938,0.698472167786917,0.993278305203486
"B3GNTL1",129.931359808626,0.219076532579069,0.166075071672939,1.31914158080575,0.18712178431215,0.8591121235082
"NewGene_12752",4.1546215678142,-0.773123002695735,0.731346582818134,-1.05712260214114,0.290455637130522,0.903385385521818
"NewGene_12753",5.90534484473147,0.23691477953286,1.01159864505432,0.234198395471496,0.814830960613971,0.999358799299433
"NewGene_12750",1.49257228150743,1.91738328511865,2.23447561755532,0.858090940914544,0.39084224923783,0.931950733668112
"NewGene_12751",4.04691205146785,0.239260051199517,1.15198698689099,0.207693362791569,0.835468400404062,1
"NewGene_12756",0.559639240331112,1.98155123106107,4.20597134149624,0.471128086753949,0.637549269044027,0.985605193485164
"NewGene_12757",3.62230008391337,1.63783201634892,1.41942328952374,1.15387145500372,0.248552873583836,0.886922184407497
"NewGene_13405",213.577468128416,0.00258157000241558,0.111575941759766,0.0231373355375655,0.981540724197876,1
"NewGene_13406",25.6105078297342,0.0121107669882945,0.244143226036451,0.0496051730982137,0.960437024173013,1
"XPNPEP3",809.839576200451,0.00188318625807854,0.0679022284054892,0.0277337916928556,0.977874472189069,1
"NewGene_13400",468.275355904338,-0.159585700915572,0.108794937675444,-1.46684858988243,0.142417248307602,0.845041157239338
"XPNPEP1",4268.0570820319,-0.0215028586249576,0.0658951649107811,-0.326319217109046,0.744182850156442,0.996798404548845
